created_at,full_text,image_url,lang,location,username,caseFolded_fullText,cleaning,matched_keyword,lintang,bujur,sumber,norm,stopwords,tokenized,stemmed,translated,score_vader,klasifikasi_vader
Mon Nov 20 02:19:13 +0000 2023,Spot jogja 1. Pantai wohkudu 2. puncak segoro 3. pantai drini 4. museum ulen sentalu 5. cafe di jogja 6. keraton jogja 7. pakuwon mall 8. gacoan 9. mie sapi banteng 10. air terjun sri gethuk 11. bantul lembah oya kedung jati 12. jalan malioboro 13. pantai di gunung kidul,,in,"Yogyakarta, Indonesia",hileyara,spot jogja 1. pantai wohkudu 2. puncak segoro 3. pantai drini 4. museum ulen sentalu 5. cafe di jogja 6. keraton jogja 7. pakuwon mall 8. gacoan 9. mie sapi banteng 10. air terjun sri gethuk 11. bantul lembah oya kedung jati 12. jalan malioboro 13. pantai di gunung kidul,spot jogja  pantai wohkudu  puncak segoro  pantai drini  museum ulen sentalu  cafe di jogja  keraton jogja  pakuwon mall  gacoan  mie sapi banteng  air terjun sri gethuk  bantul lembah oya kedung jati  jalan malioboro  pantai di gunung kidul,air terjun sri gethuk,-7.949695,110.49284,dinpar diy 2023,spot jogja  pantai wohkudu  puncak segoro  pantai drini  museum ulen sentalu  cafe di jogja  keraton jogja  pakuwon mall  gacoan  mie sapi banteng  air terjun sri gethuk  bantul lembah oya kedung jati  jalan malioboro  pantai di gunung kidul,spot jogja  pantai wohkudu  puncak segoro  pantai drini  museum ulen sentalu  cafe jogja  keraton jogja  pakuwon mall  gacoan  mie sapi banteng  air terjun sri gethuk  bantul lembah oya kedung jati  jalan malioboro  pantai gunung kidul,"['spot', 'jogja', 'pantai', 'wohkudu', 'puncak', 'segoro', 'pantai', 'drini', 'museum', 'ulen', 'sentalu', 'cafe', 'jogja', 'keraton', 'jogja', 'pakuwon', 'mall', 'gacoan', 'mie', 'sapi', 'banteng', 'air', 'terjun', 'sri', 'gethuk', 'bantul', 'lembah', 'oya', 'kedung', 'jati', 'jalan', 'malioboro', 'pantai', 'gunung', 'kidul']",spot jogja pantai wohkudu puncak segoro pantai drini museum ulen sentalu cafe jogja keraton jogja pakuwon mall gaco mie sapi banteng air terjun sri gethuk bantul lembah oya kedung jati jalan malioboro pantai gunung kidul,Jogja Spot Jogja Wohkudu Beach Segoro Drini Pantai Ulen Sentalu Museum Cafe in Jogja Jogja Pakuwon Pakuwon Mall Gacoan Beef Mie Banteng Waterfall Sri Gethuk Bantul Lembah Oya Kedung Jati Jalan Malioboro Pantai in Gunung Kidul,0,netral
Mon Dec 25 23:41:32 +0000 2023,Spot menarik di sekitar Pasar Kranggan dekat Tugu Jogja~ https://t.co/A4hxN582h8,https://pbs.twimg.com/media/GCOzdIwaAAAsPbQ.jpg,in,,uzi_sofyan,spot menarik di sekitar pasar kranggan dekat tugu jogja~ https://t.co/a4hxn582h8,spot menarik di sekitar pasar kranggan dekat tugu jogja,tugu jogja,-7.782922,110.367076,visit jogja,spot menarik di sekitar pasar kranggan dekat tugu jogja,spot menarik sekitar pasar kranggan dekat tugu jogja,"['spot', 'menarik', 'sekitar', 'pasar', 'kranggan', 'dekat', 'tugu', 'jogja']",spot tarik sekitar pasar kranggan dekat tugu jogja,attractive spots around the Kranggan market near Tugu Jogja,0.4404,positif
Sun Jun 11 02:57:53 +0000 2023,Spot nyunrise terbaik tidak jauh dari kota Jogja Gunung Ireng Gunungkidul : Didit anggiawan https://t.co/DgKK1poMYh,https://pbs.twimg.com/ext_tw_video_thumb/1667727695856418816/pu/img/IR9N5hxnoXR-N3qx.jpg,in,"Yogyakarta, Indonesia",merapi_uncover,spot nyunrise terbaik tidak jauh dari kota jogja gunung ireng gunungkidul : didit anggiawan https://t.co/dgkk1pomyh,spot nyunrise terbaik tidak jauh dari kota jogja gunung ireng gunungkidul  didit anggiawan,gunung ireng,-7.881011,110.488578,visit jogja,spot nyunrise terbaik tidak jauh dari kota jogja gunung ireng gunungkidul  didit anggiawan,spot nyunrise terbaik jauh kota jogja gunung ireng gunungkidul  didit anggiawan,"['spot', 'nyunrise', 'terbaik', 'jauh', 'kota', 'jogja', 'gunung', 'ireng', 'gunungkidul', 'didit', 'anggiawan']",spot nyunrise baik jauh kota jogja gunung ireng gunungkidul didit anggiawan,"The best nyunrise spots are not far from the city of Jogja, Mount Ireng Gunungkidul Didit Anggiawan",0.6369,positif
Sat May 20 16:36:23 +0000 2023,Spot Riyadi Tempat Hunting Foto Candi Prambanan Di Jogja - https://t.co/MB8u2CVFlC,,in,contact  idbcpr@gmail.com,idbcpr,spot riyadi tempat hunting foto candi prambanan di jogja - https://t.co/mb8u2cvflc,spot riyadi tempat hunting foto candi prambanan di jogja,candi prambanan,-7.752021,110.491467,visit jogja,spot riyadi tempat hunting foto candi prambanan di jogja,spot riyadi tempat hunting foto candi prambanan jogja,"['spot', 'riyadi', 'tempat', 'hunting', 'foto', 'candi', 'prambanan', 'jogja']",spot riyadi tempat hunting foto candi prambanan jogja,Spot Riyadi Place of Prambanan Temple Photo Hunting in Jogja,0,netral
Sun Mar 19 22:34:25 +0000 2023,Spot Riyadi Tempat Hunting Foto Candi Prambanan Di Jogja - https://t.co/zUTQZevJ4w https://t.co/uT0hmRcauf,https://pbs.twimg.com/media/FrndW3paIAANPai.jpg,in,contact  idbcpr@gmail.com,idbcpr,spot riyadi tempat hunting foto candi prambanan di jogja - https://t.co/zutqzevj4w https://t.co/ut0hmrcauf,spot riyadi tempat hunting foto candi prambanan di jogja,candi prambanan,-7.752021,110.491467,visit jogja,spot riyadi tempat hunting foto candi prambanan di jogja,spot riyadi tempat hunting foto candi prambanan jogja,"['spot', 'riyadi', 'tempat', 'hunting', 'foto', 'candi', 'prambanan', 'jogja']",spot riyadi tempat hunting foto candi prambanan jogja,Spot Riyadi Place of Prambanan Temple Photo Hunting in Jogja,0,netral
Thu Jan 12 07:39:42 +0000 2023,Spot untuk street photography di Jogja selain Malioboro tu dmn yaa? : ,,in,Bali,bocahcroissant,spot untuk street photography di jogja selain malioboro tu dmn yaa? : ,spot untuk street photography di jogja selain malioboro tu dmn yaa,malioboro,-7.792646,110.365871,dinpar diy 2023,spot untuk street photography di jogja selain malioboro tu dmn yaa,spot street photography jogja malioboro tu dmn yaa,"['spot', 'street', 'photography', 'jogja', 'malioboro', 'tu', 'dmn', 'yaa']",spot street photography jogja malioboro tu dmn yaa,"Spot for street photography in Jogja besides Malioboro, yeah",0.296,positif
Sun Aug 27 14:39:07 +0000 2023,spot! Info kos Jogja yang Murmer dungs sekitar gembira loka zoo. Tia,,in,Manual menfess: off,everydayfess,spot! info kos jogja yang murmer dungs sekitar gembira loka zoo. tia,spot info kos jogja yang murmer dungs sekitar gembira loka zoo tia,gembira loka,-7.804134,110.397988,visit jogja,spot info kos jogja yang murmer dungs sekitar gembira loka zoo tia,spot info kos jogja murmer dungs gembira loka zoo tia,"['spot', 'info', 'kos', 'jogja', 'murmer', 'dungs', 'gembira', 'loka', 'zoo', 'tia']",spot info kos jogja murmer dungs gembira loka zoo tia,Spot Info Cost Jogja Murmer Dungs around the Tia Zoo Loka,0.5106,positif
Tue Apr 25 10:58:10 +0000 2023,Suasana Pantai Depok Jogja rame banget https://t.co/ICIZKRts8t #zonauang,,in,,kamu1untukku,suasana pantai depok jogja rame banget https://t.co/icizkrts8t #zonauang,suasana pantai depok jogja rame banget,pantai depok,-8.013709,110.291478,visit jogja,suasana pantai depok jogja rame banget,suasana pantai depok jogja rame banget,"['suasana', 'pantai', 'depok', 'jogja', 'rame', 'banget']",suasana pantai depok jogja rame banget,the atmosphere of the beach in depok jogja is very crowded,0,netral
Sat Sep 23 03:13:53 +0000 2023,Suasana Pantai Parangtritis pagi (23/9) ini diselimuti kabut tebal Video by @jogjabikinlaper https://t.co/x6kb2jxf1H,,in,YOGYAKARTA / JOGJA,YogyakartaCity,suasana pantai parangtritis pagi (23/9) ini diselimuti kabut tebal video by @jogjabikinlaper https://t.co/x6kb2jxf1h,suasana pantai parangtritis pagi  ini diselimuti kabut tebal video by,pantai parangtritis,-8.024608,110.329804,visit jogja,suasana pantai parangtritis pagi  ini diselimuti kabut tebal video by,suasana pantai parangtritis pagi  diselimuti kabut tebal video by,"['suasana', 'pantai', 'parangtritis', 'pagi', 'diselimuti', 'kabut', 'tebal', 'video', 'by']",suasana pantai parangtritis pagi limut kabut tebal video by,The atmosphere of Parangtritis Beach this morning was shrouded,0,netral
Sat Oct 07 06:45:08 +0000 2023,Suasana Siang Hari Di Pantai Depok Jogja https://t.co/wS8SupDAW8,https://pbs.twimg.com/ext_tw_video_thumb/1710546662748495872/pu/img/W423fAMniuOqbujT.jpg,in,,rizal_sound,suasana siang hari di pantai depok jogja https://t.co/ws8supdaw8,suasana siang hari di pantai depok jogja,pantai depok,-8.013709,110.291478,visit jogja,suasana siang hari di pantai depok jogja,suasana siang hari pantai depok jogja,"['suasana', 'siang', 'hari', 'pantai', 'depok', 'jogja']",suasana siang hari pantai depok jogja,The atmosphere of the daytime at Depok Beach Jogja,0,netral
Mon Apr 17 04:43:07 +0000 2023,Sunset Afternoon Tea dengan Pemandangan Gunung Merapi Merbabu https://t.co/1pwjRUOO89 #beritajogja #jogja #jogjaistimewa https://t.co/J2dNNyTtru,https://pbs.twimg.com/media/Ft4-Q-1aAAEo-QK.jpg,in,"Yogyakarta, Indonesia",Harian_Jogja,sunset afternoon tea dengan pemandangan gunung merapi merbabu https://t.co/1pwjruoo89 #beritajogja #jogja #jogjaistimewa https://t.co/j2dnnyttru,sunset afternoon tea dengan pemandangan gunung merapi merbabu,gunung merapi,-7.540716,110.445723,visit jogja,sunset afternoon tea dengan pemandangan gunung merapi merbabu,sunset afternoon tea pemandangan gunung merapi merbabu,"['sunset', 'afternoon', 'tea', 'pemandangan', 'gunung', 'merapi', 'merbabu']",sunset afternoon tea pandang gunung merapi merbabu,Sunset Afterleon Tea with views of Mount Merapi Merbabu,0,netral
Sat Aug 12 21:14:10 +0000 2023,Sunset di kala senja di Pantai Siung Jogja https://t.co/8SXhi357yu,,in,Republik Indonesia,News_Hari_Ini,sunset di kala senja di pantai siung jogja https://t.co/8sxhi357yu,sunset di kala senja di pantai siung jogja,pantai siung,-8.181823,110.683239,visit jogja,sunset di kala senja di pantai siung jogja,sunset kala senja pantai siung jogja,"['sunset', 'kala', 'senja', 'pantai', 'siung', 'jogja']",sunset kala senja pantai siung jogja,sunset at dusk at Siung Jogja Beach,0,netral
Sun Jul 23 13:46:19 +0000 2023,Suraloka Zoo Kebun Binatang Edukatif Kaliurang Jogja https://t.co/wRj1tmfBgl https://t.co/lR9lXSGmqM,https://pbs.twimg.com/media/F1uczoMaQAAzdxC.jpg,in,"Yogyakarta, Indonesia",niagatour,suraloka zoo kebun binatang edukatif kaliurang jogja https://t.co/wrj1tmfbgl https://t.co/lr9lxsgmqm,suraloka zoo kebun binatang edukatif kaliurang jogja,suraloka zoo,-7.60757,110.421597,dinpar diy 2023,suraloka zoo kebun binatang edukatif kaliurang jogja,suraloka zoo kebun binatang edukatif kaliurang jogja,"['suraloka', 'zoo', 'kebun', 'binatang', 'edukatif', 'kaliurang', 'jogja']",suraloka zoo kebun binatang edukatif kaliurang jogja,SURALOKA ZOO KALIANGUNGAH EDUCATIVE ZOOLS,0,netral
Sun Feb 19 15:54:51 +0000 2023,Taeten au au an prrat lima Nurutin bm-annya ayang ke Bukit Bintang di Jogja Agak tapi gak banget https://t.co/UjWTbHuvQb,https://pbs.twimg.com/media/FpV1YUjaMAAuv4B.png,in,dufan,eyy_rra,taeten au au an prrat lima nurutin bm-annya ayang ke bukit bintang di jogja agak tapi gak banget https://t.co/ujwtbhuvqb,taeten au au an prrat lima nurutin bmannya ayang ke bukit bintang di jogja agak tapi gak banget,bukit bintang,-7.845841,110.479846,visit jogja,taeten au au an prrat lima nurutin bmannya ayang ke bukit bintang di jogja agak tapi gak banget,taeten au au an prrat lima nurutin bmannya ayang bukit bintang jogja tapi gak banget,"['taeten', 'au', 'au', 'an', 'prrat', 'lima', 'nurutin', 'bmannya', 'ayang', 'bukit', 'bintang', 'jogja', 'tapi', 'gak', 'banget']",taeten au au an prrat lima nurutin bmannya ayang bukit bintang jogja tapi gak banget,Taeten au au an Prrat five nurutin bmanynya go to Bukit Bintang in Jogja but not banget,0,netral
Wed Apr 05 01:19:14 +0000 2023,Tahukah #SobatVisitingJogja ?? Gunung Api Purba Nglanggeran berlokasi di Kapanewon Patuk Kabupaten Gunungkidul DI. Yogyakarta. Menjadi bagian Geopark Gunung Sewu Gunung Api Purba Nglanggeran tercatat sebagai salah satu anggota UNESCO Global Geopark (UGG) @yowahyutd #fpv https://t.co/vQ5nNlzLBF,https://pbs.twimg.com/ext_tw_video_thumb/1643422948458635264/pu/img/flclxXGjWOqbOgi3.jpg,in,"Yogyakarta, Indonesia",visiting_jogja,tahukah #sobatvisitingjogja ?? gunung api purba nglanggeran berlokasi di kapanewon patuk kabupaten gunungkidul di. yogyakarta. menjadi bagian geopark gunung sewu gunung api purba nglanggeran tercatat sebagai salah satu anggota unesco global geopark (ugg) @yowahyutd #fpv https://t.co/vq5nnlzlbf,tahukah   gunung api purba nglanggeran berlokasi di kapanewon patuk kabupaten gunungkidul di yogyakarta menjadi bagian geopark gunung sewu gunung api purba nglanggeran tercatat sebagai salah satu anggota unesco global geopark ugg,gunung api purba nglanggeran,-7.841973,110.541643,dinpar diy 2023,tahukah   gunung api purba nglanggeran berlokasi di kapanewon patuk kabupaten gunungkidul di yogyakarta menjadi bagian geopark gunung sewu gunung api purba nglanggeran tercatat sebagai salah satu anggota unesco global geopark ugg,tahukah   gunung api purba nglanggeran berlokasi kapanewon patuk kabupaten gunungkidul yogyakarta menjadi bagian geopark gunung sewu gunung api purba nglanggeran tercatat salah satu anggota unesco global geopark ugg,"['tahukah', 'gunung', 'api', 'purba', 'nglanggeran', 'berlokasi', 'kapanewon', 'patuk', 'kabupaten', 'gunungkidul', 'yogyakarta', 'menjadi', 'bagian', 'geopark', 'gunung', 'sewu', 'gunung', 'api', 'purba', 'nglanggeran', 'tercatat', 'salah', 'satu', 'anggota', 'unesco', 'global', 'geopark', 'ugg']",tahu gunung api purba nglanggeran lokasi kapanewon patuk kabupaten gunungkidul yogyakarta jadi bagi geopark gunung sewu gunung api purba nglanggeran catat salah satu anggota unesco global geopark ugg,Did you know that the Nglanggeran Ancient Volcano is located in Whawon Patuk Gunungkidul Regency in Yogyakarta to be part of the Gunung Sewu Gunung Api Nglanggeran Geopark is registered as a member of the UNESCO Global Geopark UGG Geopark,0,netral
Mon Jan 02 12:59:03 +0000 2023,Tahun Baru Pantai Parangtritis 'Panen' Belasan Ton Sampah https://t.co/ThMz0vmYUk,,in,"Yogyakarta, Indonesia",IDNTimesJogja,tahun baru pantai parangtritis 'panen' belasan ton sampah https://t.co/thmz0vmyuk,tahun baru pantai parangtritis panen belasan ton sampah,pantai parangtritis,-8.024608,110.329804,visit jogja,tahun baru pantai parangtritis panen belasan ton sampah,tahun baru pantai parangtritis panen belasan ton sampah,"['tahun', 'baru', 'pantai', 'parangtritis', 'panen', 'belasan', 'ton', 'sampah']",tahun baru pantai parangtritis panen bas ton sampah,New Year Parangtritis Beach Harvesting Dozens of Tons of Garbage,0,netral
Tue Oct 24 12:28:58 +0000 2023,Tak jadi pantai Heha Sky View pun jadi. Momen terakhir sama dia di Jogja sebelum aku pindah ke Jakarta. https://t.co/BIz7gedgeW,https://pbs.twimg.com/media/F9NG8H6aMAAPds0.jpg,in,Jakarta Capital Region,songoftheblues,tak jadi pantai heha sky view pun jadi. momen terakhir sama dia di jogja sebelum aku pindah ke jakarta. https://t.co/biz7gedgew,tak jadi pantai heha sky view pun jadi momen terakhir sama dia di jogja sebelum aku pindah ke jakarta,heha sky view,-7.849614,110.478324,visit jogja,tak jadi pantai heha sky view pun jadi momen terakhir sama dia di jogja sebelum aku pindah ke jakarta,tak jadi pantai heha sky view jadi momen terakhir sama di jogja aku pindah jakarta,"['tak', 'jadi', 'pantai', 'heha', 'sky', 'view', 'jadi', 'momen', 'terakhir', 'sama', 'di', 'jogja', 'aku', 'pindah', 'jakarta']",tak jadi pantai heha sky view jadi momen akhir sama di jogja aku pindah jakarta,Not so heha Sky View beach became the last moment with him in Jogja before I moved to Jakarta,0,netral
Fri May 12 01:06:57 +0000 2023,Taman Pelangi Jogja Taman Wisata Malam yang Hits dan Kekinian via @jegtheme https://t.co/lNttjKaoxW,,in,,dejogjanet,taman pelangi jogja taman wisata malam yang hits dan kekinian via @jegtheme https://t.co/lnttjkaoxw,taman pelangi jogja taman wisata malam yang hits dan kekinian via,taman pelangi jogja,-7.750292,110.369491,dinpar diy 2023,taman pelangi jogja taman wisata malam yang hits dan kekinian via,taman pelangi jogja taman wisata malam hits kekinian via,"['taman', 'pelangi', 'jogja', 'taman', 'wisata', 'malam', 'hits', 'kekinian', 'via']",taman pelangi jogja taman wisata malam hits kini via,Pelangi Park Jogja Tourism Park Night which is hits and contemporary via,0,netral
Thu May 11 05:06:35 +0000 2023,Taman Sari Jogja: Harga Tiket Lokasi dan Spot Foto Estetik https://t.co/VUcmPMhGMV,,in,,IDNTimesTravel,taman sari jogja: harga tiket lokasi dan spot foto estetik https://t.co/vucmpmhgmv,taman sari jogja harga tiket lokasi dan spot foto estetik,taman sari,-7.809979,110.358991,visit jogja,taman sari jogja harga tiket lokasi dan spot foto estetik,taman sari jogja harga tiket lokasi spot foto estetik,"['taman', 'sari', 'jogja', 'harga', 'tiket', 'lokasi', 'spot', 'foto', 'estetik']",taman sari jogja harga tiket lokasi spot foto estetik,Taman Sari Jogja Ticket Prices for Location and Aesthetic Photo Spot,0,netral
Wed Mar 29 09:25:59 +0000 2023,Taman Sari Wisata Yogyakarta Hits Karena Instagram! [Wisata Jogja] - https://t.co/VK3X3OpvRV https://t.co/ozrzcJRS2y,https://pbs.twimg.com/media/FsYIzEqagAE2V32.jpg,in,contact  idbcpr@gmail.com,idbcpr,taman sari wisata yogyakarta hits karena instagram! [wisata jogja] - https://t.co/vk3x3opvrv https://t.co/ozrzcjrs2y,taman sari wisata yogyakarta hits karena instagram wisata jogja,taman sari,-7.809979,110.358991,visit jogja,taman sari wisata yogyakarta hits karena instagram wisata jogja,taman sari wisata yogyakarta hits instagram wisata jogja,"['taman', 'sari', 'wisata', 'yogyakarta', 'hits', 'instagram', 'wisata', 'jogja']",taman sari wisata yogyakarta hits instagram wisata jogja,Taman Sari Wisata Yogyakarta hits because of Instagram Tourism Jogja,0,netral
Thu Nov 23 07:05:00 +0000 2023,Taman Sungai Mudal Hideen Gem Jogja https://t.co/91V3rM0b56 Yogyakarta selain terkenal dengan kota pelajar juga terkenal sebagai kota wisata. Selain menyajikan wisata kuliner dan wisata budaya Jogja juga menawarkan wisata alam yang asri.,,in,"Yogyakarta, Indonesia",marprop,taman sungai mudal hideen gem jogja https://t.co/91v3rm0b56 yogyakarta selain terkenal dengan kota pelajar juga terkenal sebagai kota wisata. selain menyajikan wisata kuliner dan wisata budaya jogja juga menawarkan wisata alam yang asri.,taman sungai mudal hideen gem jogja  yogyakarta selain terkenal dengan kota pelajar juga terkenal sebagai kota wisata selain menyajikan wisata kuliner dan wisata budaya jogja juga menawarkan wisata alam yang asri,sungai mudal,-7.762814,110.116163,visit jogja,taman sungai mudal hideen gem jogja  yogyakarta selain terkenal dengan kota pelajar juga terkenal sebagai kota wisata selain menyajikan wisata kuliner dan wisata budaya jogja juga menawarkan wisata alam yang asri,taman sungai mudal hideen gem jogja  yogyakarta terkenal kota pelajar terkenal kota wisata menyajikan wisata kuliner wisata budaya jogja menawarkan wisata alam asri,"['taman', 'sungai', 'mudal', 'hideen', 'gem', 'jogja', 'yogyakarta', 'terkenal', 'kota', 'pelajar', 'terkenal', 'kota', 'wisata', 'menyajikan', 'wisata', 'kuliner', 'wisata', 'budaya', 'jogja', 'menawarkan', 'wisata', 'alam', 'asri']",taman sungai mudal hideen gem jogja yogyakarta kenal kota ajar kenal kota wisata saji wisata kuliner wisata budaya jogja tawar wisata alam asri,Hideen Gem Jogja Mudal River Park Yogyakarta in addition to being famous for the city of students is also famous as a tourist city besides serving culinary tourism and Jogja cultural tourism also offers beautiful natural tourism,0.7506,positif
