created_at,full_text,image_url,lang,location,username,caseFolded_fullText,cleaning,matched_keyword,lintang,bujur,sumber,norm,stopwords,tokenized,stemmed,translated,score_vader,klasifikasi_vader,eval
Tue Jan 17 00:53:15 +0000 2023,Lanjut lagi. Perjalanan ke jalan menuju tempat wisatanya naik terus. Dan ngelewatin tempat wisata andalan di Jogja yg kalo malam pemandangannya indah banget. Yaitu Bukit Bintang. https://t.co/5RyOqN5EPj,https://pbs.twimg.com/media/FmoqjNSaMAEiraf.jpg,in,"Klaten, Jawa Tengah",CeritaRendra,lanjut lagi. perjalanan ke jalan menuju tempat wisatanya naik terus. dan ngelewatin tempat wisata andalan di jogja yg kalo malam pemandangannya indah banget. yaitu bukit bintang. https://t.co/5ryoqn5epj,lanjut lagi perjalanan ke jalan menuju tempat wisatanya naik terus dan ngelewatin tempat wisata andalan di jogja yg kalo malam pemandangannya indah banget yaitu bukit bintang,bukit bintang,-7.845841,110.479846,visit jogja,lanjut lagi perjalanan ke jalan menuju tempat wisatanya naik terus dan ngelewatin tempat wisata andalan di jogja yang kalo malam pemandangannya indah banget yaitu bukit bintang,lanjut perjalanan jalan menuju tempat wisatanya naik terus ngelewatin tempat wisata andalan jogja kalo malam pemandangannya indah banget bukit bintang,"['lanjut', 'perjalanan', 'jalan', 'menuju', 'tempat', 'wisatanya', 'naik', 'terus', 'ngelewatin', 'tempat', 'wisata', 'andalan', 'jogja', 'kalo', 'malam', 'pemandangannya', 'indah', 'banget', 'bukit', 'bintang']",lanjut jalan jalan tuju tempat wisata naik terus ngelewatin tempat wisata andal jogja kalo malam pandang indah banget bukit bintang,"Continue the journey to the road to the tourist attraction continues to rise and pass the mainstay tourist attractions in Jogja which at night the scenery is very beautiful, namely Bukit Bintang",0.8748,positif,positif
Wed Mar 01 00:15:52 +0000 2023,Jelajah Wisata Jogja - Yuk jelajah tempat wisata Jogja ini!! - photo today by taken at Taman Sari Yogyakarta.... - https://t.co/KTQyLL8iwG https://t.co/USha5DBvXG,https://pbs.twimg.com/media/FqF-XsIagAASt4i.jpg,in,contact  idbcpr@gmail.com,idbcpr,jelajah wisata jogja - yuk jelajah tempat wisata jogja ini!! - photo today by taken at taman sari yogyakarta.... - https://t.co/ktqyll8iwg https://t.co/usha5dbvxg,jelajah wisata jogja  yuk jelajah tempat wisata jogja ini  photo today by taken at taman sari yogyakarta,taman sari,-7.809979,110.358991,visit jogja,jelajah wisata jogja  yuk jelajah tempat wisata jogja ini  photo today by taken at taman sari yogyakarta,jelajah wisata jogja  yuk jelajah tempat wisata jogja  photo today by taken at taman sari yogyakarta,"['jelajah', 'wisata', 'jogja', 'yuk', 'jelajah', 'tempat', 'wisata', 'jogja', 'photo', 'today', 'by', 'taken', 'at', 'taman', 'sari', 'yogyakarta']",jelajah wisata jogja yuk jelajah tempat wisata jogja photo today by taken at taman sari yogyakarta,Jogja Tourism Exploration Come on Exploration of Jogja Tourist Attractions Photo Today by Taken At Taman Sari Yogyakarta,0.6808,positif,positif
Sat Dec 23 08:05:24 +0000 2023,@thirdoftrash My deep condolences btw bukit bintang Jogja bukan?,,in,,Yokanang_,@thirdoftrash my deep condolences btw bukit bintang jogja bukan?,my deep condolences btw bukit bintang jogja bukan,bukit bintang,-7.845841,110.479846,visit jogja,my deep condolences btw bukit bintang jogja bukan,my deep condolences btw bukit bintang jogja bukan,"['my', 'deep', 'condolences', 'btw', 'bukit', 'bintang', 'jogja', 'bukan']",my deep condolences btw bukit bintang jogja bukan,My Deep Condolences btw Bukit Bintang Jogja is not,0,netral,netral
Sun Apr 23 00:36:11 +0000 2023,@lookatmewhile @noonamuda_ @malaishuf Ngehnya kalo Jogja karena bukit bintang soale pernah kesana pas sebelum covid,,in,. ,Mi00r17,@lookatmewhile @noonamuda_ @malaishuf ngehnya kalo jogja karena bukit bintang soale pernah kesana pas sebelum covid,ngehnya kalo jogja karena bukit bintang soale pernah kesana pas sebelum covid,bukit bintang,-7.845841,110.479846,visit jogja,ngehnya kalo jogja karena bukit bintang soale pernah kesana pas sebelum covid,ngehnya kalo jogja bukit bintang soale pernah kesana pas covid,"['ngehnya', 'kalo', 'jogja', 'bukit', 'bintang', 'soale', 'pernah', 'kesana', 'pas', 'covid']",ngehnya kalo jogja bukit bintang soale pernah kesana pas covid,It is a jog for the Bukit Bintang to be there PAS before Covid,0,netral,netral
Mon Jan 02 12:59:03 +0000 2023,Tahun Baru Pantai Parangtritis 'Panen' Belasan Ton Sampah https://t.co/ThMz0vmYUk,,in,"Yogyakarta, Indonesia",IDNTimesJogja,tahun baru pantai parangtritis 'panen' belasan ton sampah https://t.co/thmz0vmyuk,tahun baru pantai parangtritis panen belasan ton sampah,pantai parangtritis,-8.024608,110.329804,visit jogja,tahun baru pantai parangtritis panen belasan ton sampah,tahun baru pantai parangtritis panen belasan ton sampah,"['tahun', 'baru', 'pantai', 'parangtritis', 'panen', 'belasan', 'ton', 'sampah']",tahun baru pantai parangtritis panen bas ton sampah,New Year Parangtritis Beach Harvesting Dozens of Tons of Garbage,0,netral,negatif
Wed Jul 05 01:08:37 +0000 2023,@tanyarlfes Di Alkid Jogja sama hutan Pinus pake Samsung Z Fold 3 https://t.co/jdkFnRT7Ez,https://pbs.twimg.com/media/F0PCwEfaAAA8DXi.jpg,in,Yogyakarta ,MasMasJogjaasli,@tanyarlfes di alkid jogja sama hutan pinus pake samsung z fold 3 https://t.co/jdkfnrt7ez,di alkid jogja sama hutan pinus pake samsung z fold,alkid,-7.811877,110.363204,visit jogja,di alkid jogja sama hutan pinus pake samsung z fold,alkid jogja sama hutan pinus pake samsung z fold,"['alkid', 'jogja', 'sama', 'hutan', 'pinus', 'pake', 'samsung', 'z', 'fold']",alkid jogja sama hutan pinus pake samsung z fold,In Alkid Jogja with Pine Forest using Samsung Z Fold,0,netral,netral
Tue May 30 23:10:46 +0000 2023,@wardan1e Pantai drini jogja,,in,,RitaHanZa,@wardan1e pantai drini jogja,pantai drini jogja,pantai drini,-8.138441,110.577548,dinpar diy 2023,pantai drini jogja,pantai drini jogja,"['pantai', 'drini', 'jogja']",pantai drini jogja,Drini Jogja Beach,0,netral,netral
Tue Oct 10 02:26:50 +0000 2023,Rekomendasi tempat healing di Gunungkidul nihÃ¯Â¸Â Pantai Midodaren Gunungkidul Diy @chintya_choe #jogja #explorejogja #wisatajogja #pantaimidodarengunungkidul #yogyakarta #exploreyogyakarta #wisatayogyakarta #jogjaistimewa #jogjahits #jogjakarta #jogjaku #jogjainfo https://t.co/QoVvpyXGRn,https://pbs.twimg.com/ext_tw_video_thumb/1711568865938079744/pu/img/0llL6JCHlIHc_j7F.jpg,in,"Yogyakarta, Indonesia",area_diy,rekomendasi tempat healing di gunungkidul nihÃ¯Â¸Â pantai midodaren gunungkidul diy @chintya_choe #jogja #explorejogja #wisatajogja #pantaimidodarengunungkidul #yogyakarta #exploreyogyakarta #wisatayogyakarta #jogjaistimewa #jogjahits #jogjakarta #jogjaku #jogjainfo https://t.co/qovvpyxgrn,rekomendasi tempat healing di gunungkidul nih pantai midodaren gunungkidul diy choe,pantai midodaren,-8.125599,110.521558,visit jogja,rekomendasi tempat healing di gunungkidul nih pantai midodaren gunungkidul diy choe,rekomendasi tempat healing gunungkidul nih pantai midodaren gunungkidul diy choe,"['rekomendasi', 'tempat', 'healing', 'gunungkidul', 'nih', 'pantai', 'midodaren', 'gunungkidul', 'diy', 'choe']",rekomendasi tempat healing gunungkidul nih pantai midodaren gunungkidul diy choe,recommendation of the head of heading at the end of the beach,0,netral,positif
Tue Feb 14 09:57:48 +0000 2023,@S_FloraJKT48 Forest walk bandung hutan pinus mangunan jogja bukit karang para sukabumi dll,,in,"Cengkareng, Indonesia",bukan_luffy,@s_florajkt48 forest walk bandung hutan pinus mangunan jogja bukit karang para sukabumi dll,florajkt forest walk bandung hutan pinus mangunan jogja bukit karang para sukabumi dll,pinus mangunan,-7.926107,110.430465,visit jogja,florajkt forest walk bandung hutan pinus mangunan jogja bukit karang para sukabumi dll,florajkt forest walk bandung hutan pinus mangunan jogja bukit karang sukabumi,"['florajkt', 'forest', 'walk', 'bandung', 'hutan', 'pinus', 'mangunan', 'jogja', 'bukit', 'karang', 'sukabumi']",florajkt forest walk bandung hutan pinus mangun jogja bukit karang sukabumi,Florajkt Forest Walk Bandung Pine Forest Mangunan Jogja Karang Para Sukabumi etc.,0,netral,netral
Sat May 20 16:36:23 +0000 2023,Spot Riyadi Tempat Hunting Foto Candi Prambanan Di Jogja - https://t.co/MB8u2CVFlC,,in,contact  idbcpr@gmail.com,idbcpr,spot riyadi tempat hunting foto candi prambanan di jogja - https://t.co/mb8u2cvflc,spot riyadi tempat hunting foto candi prambanan di jogja,candi prambanan,-7.752021,110.491467,visit jogja,spot riyadi tempat hunting foto candi prambanan di jogja,spot riyadi tempat hunting foto candi prambanan jogja,"['spot', 'riyadi', 'tempat', 'hunting', 'foto', 'candi', 'prambanan', 'jogja']",spot riyadi tempat hunting foto candi prambanan jogja,Spot Riyadi Place of Prambanan Temple Photo Hunting in Jogja,0,netral,netral
Tue Apr 04 06:52:24 +0000 2023,Selain itu tak jauh dari Museum Sandi tepatnya di Jl. Abu Bakar Ali Kotabaru kita dapat menemukan Monumen Sanapati. Monumen yang didirikan pada tanggal 4 April 1996 ini merupakan tetenger untuk memperingati 50 tahun berdirinya Persandian Indonesia. https://t.co/AELF1VCLhJ,https://pbs.twimg.com/media/Fs2b1qgakAAbaO5.jpg,in,"Umbulharjo, Indonesia",PemkotJogja,selain itu tak jauh dari museum sandi tepatnya di jl. abu bakar ali kotabaru kita dapat menemukan monumen sanapati. monumen yang didirikan pada tanggal 4 april 1996 ini merupakan tetenger untuk memperingati 50 tahun berdirinya persandian indonesia. https://t.co/aelf1vclhj,selain itu tak jauh dari museum sandi tepatnya di jl abu bakar ali kotabaru kita dapat menemukan monumen sanapati monumen yang didirikan pada tanggal  april  ini merupakan tetenger untuk memperingati  tahun berdirinya persandian indonesia,museum sandi,-7.784542,110.371187,dinpar diy 2023,selain itu tak jauh dari museum sandi tepatnya di jl abu bakar ali kotabaru kita dapat menemukan monumen sanapati monumen yang didirikan pada tanggal  april  ini merupakan tetenger untuk memperingati  tahun berdirinya persandian indonesia,itu tak jauh museum sandi tepatnya jl abu bakar ali kotabaru dapat menemukan monumen sanapati monumen didirikan tanggal  april  merupakan tetenger memperingati  tahun berdirinya persandian indonesia,"['itu', 'tak', 'jauh', 'museum', 'sandi', 'tepatnya', 'jl', 'abu', 'bakar', 'ali', 'kotabaru', 'dapat', 'menemukan', 'monumen', 'sanapati', 'monumen', 'didirikan', 'tanggal', 'april', 'merupakan', 'tetenger', 'memperingati', 'tahun', 'berdirinya', 'persandian', 'indonesia']",itu tak jauh museum sandi tepat jl abu bakar ali kotabaru dapat temu monumen sanapati monumen diri tanggal april rupa tetenger ingat tahun diri sandi indonesia,"Besides that, not far from the Sandi museum precisely on Jl Abu Bakar Ali Kotabaru, we can find the Sanapati Monument Monument which was founded on April is a tetenger to commemorate the year of the founding of Indonesian",0,netral,netral
Mon Feb 27 16:33:29 +0000 2023,@tanyakanrl Museum ullen sentalu di jogja cobain dah nder,,in,Anatolia,dwiajiii,@tanyakanrl museum ullen sentalu di jogja cobain dah nder,museum ullen sentalu di jogja cobain dah nder,ullen sentalu,-7.598216,110.422847,dinpar diy 2023,museum ullen sentalu di jogja cobain dah nder,museum ullen sentalu jogja cobain dah nder,"['museum', 'ullen', 'sentalu', 'jogja', 'cobain', 'dah', 'nder']",museum ullen sentalu jogja cobain dah nder,Ullen Sentalu Museum in Jogja Cobain Dah Nder,0,netral,positif
Thu Sep 07 13:06:32 +0000 2023,@juicyjuss_ Waduk sermo jogja nihh,,in,,sojuww,@juicyjuss_ waduk sermo jogja nihh,waduk sermo jogja nihh,waduk sermo,-7.822714,110.108505,dinpar diy 2023,waduk sermo jogja nihh,waduk sermo jogja nihh,"['waduk', 'sermo', 'jogja', 'nihh']",waduk sermo jogja nihh,Jogja Sermo Reservoir,0,netral,netral
Fri Sep 08 09:32:38 +0000 2023,Mengenal Bukit Teletubbies Tempat Favorit Wisatawan Gunung Bromo #BukitTeletubbies #BukitTeletubbiesBromo #WisataGunungBromo #GunungBromo https://t.co/B0dkXcfD20,,in,Yogyakarta,republikajogja,mengenal bukit teletubbies tempat favorit wisatawan gunung bromo #bukitteletubbies #bukitteletubbiesbromo #wisatagunungbromo #gunungbromo https://t.co/b0dkxcfd20,mengenal bukit teletubbies tempat favorit wisatawan gunung bromo,bukit teletubbies,-7.817981,110.511868,dinpar diy 2023,mengenal bukit teletubbies tempat favorit wisatawan gunung bromo,mengenal bukit teletubbies tempat favorit wisatawan gunung bromo,"['mengenal', 'bukit', 'teletubbies', 'tempat', 'favorit', 'wisatawan', 'gunung', 'bromo']",kenal bukit teletubbies tempat favorit wisatawan gunung bromo,"Get to know the Teletubbies hill, the favorite place for Mount Bromo tourists",0.4588,positif,positif
Mon Apr 10 09:41:45 +0000 2023,Obyek Wisata Air Terjun Kedung Kandang Menghilang https://t.co/hV6IkQjYVO,,in,Jl Jend Sudirman 52 Yogyakarta,tribunjogja,obyek wisata air terjun kedung kandang menghilang https://t.co/hv6ikqjyvo,obyek wisata air terjun kedung kandang menghilang,air terjun kedung kandang,-7.853389,110.535244,visit jogja,obyek wisata air terjun kedung kandang menghilang,obyek wisata air terjun kedung kandang menghilang,"['obyek', 'wisata', 'air', 'terjun', 'kedung', 'kandang', 'menghilang']",obyek wisata air terjun kedung kandang hilang,Kedung Kandang Waterfall Tourism Object Disappeared,-0.2263,negatif,negatif
Wed Jan 25 00:21:41 +0000 2023,Kaki langsung gatel begitu liat lagunanya pengen banget nyemplung! Jadi keinget lagunanya Pantai Wediombo Jogja ya.,,in,graveyard,aiiabon,kaki langsung gatel begitu liat lagunanya pengen banget nyemplung! jadi keinget lagunanya pantai wediombo jogja ya.,kaki langsung gatel begitu liat lagunanya pengen banget nyemplung jadi keinget lagunanya pantai wediombo jogja ya,pantai wediombo,-8.187282,110.711882,dinpar diy 2023,kaki langsung gatel begitu liat lagunanya pengen banget nyemplung jadi keinget lagunanya pantai wediombo jogja ya,kaki langsung gatel liat lagunanya pengen banget nyemplung jadi keinget lagunanya pantai wediombo jogja,"['kaki', 'langsung', 'gatel', 'liat', 'lagunanya', 'pengen', 'banget', 'nyemplung', 'jadi', 'keinget', 'lagunanya', 'pantai', 'wediombo', 'jogja']",kaki langsung gatel liat laguna ken banget nyemplung jadi keinget laguna pantai wediombo jogja,Gatel's direct leg is so clumsy that the pengen banget has been hooked so the lagiet is the beach of wediombo jogja ya,0,netral,positif
Fri May 05 02:47:49 +0000 2023,Pantai Parangtritis Pantai Indah Bertabur Mitos di Bantul Jogja via @jegtheme https://t.co/SdktdqdJoz,,in,,dejogjanet,pantai parangtritis pantai indah bertabur mitos di bantul jogja via @jegtheme https://t.co/sdktdqdjoz,pantai parangtritis pantai indah bertabur mitos di bantul jogja via,pantai parangtritis,-8.024608,110.329804,visit jogja,pantai parangtritis pantai indah bertabur mitos di bantul jogja via,pantai parangtritis pantai indah bertabur mitos bantul jogja via,"['pantai', 'parangtritis', 'pantai', 'indah', 'bertabur', 'mitos', 'bantul', 'jogja', 'via']",pantai parangtritis pantai indah tabur mitos bantul jogja via,Parangtritis Beach Beautiful beach studded with myths in Bantul Jogja via,0.5994,positif,positif
Thu Jul 20 14:45:05 +0000 2023,ÃƒÂ°Ã‚ÂÃ¢â‚¬â€Ã…Â¾ÃƒÂ°Ã‚ÂÃ‹Å“Ã¢â‚¬Å¡ÃƒÂ°Ã‚ÂÃ¢â‚¬â€Ã‚Â¹ÃƒÂ°Ã‚ÂÃ¢â‚¬â€Ã‚Â¼ÃƒÂ°Ã‚ÂÃ¢â‚¬â€Ã‚Â» ÃƒÂ°Ã‚ÂÃ¢â‚¬â€Ã‚Â£ÃƒÂ°Ã‚ÂÃ¢â‚¬â€Ã‚Â¿ÃƒÂ°Ã‚ÂÃ¢â‚¬â€Ã‚Â¼ÃƒÂ°Ã‚ÂÃ¢â‚¬â€Ã‚Â´ÃƒÂ°Ã‚ÂÃ¢â‚¬â€Ã‚Â¼ 19.30 WIB-selesai Pengajian Peringatan Haul Aulia dan Ulama Kutogiri Simbah Asfio Bandjir penceramah KH. Ali Qoisor (PP. Watucongol} Komplek Makam Gunung Wangi Kutogiri Sidomulyo Pengasih,,in,"Yogyakarta, Indonesia",PoldaJogja,ÃƒÂ°Ã‚ÂÃ¢â‚¬â€Ã…Â¾ÃƒÂ°Ã‚ÂÃ‹Å“Ã¢â‚¬Å¡ÃƒÂ°Ã‚ÂÃ¢â‚¬â€Ã‚Â¹ÃƒÂ°Ã‚ÂÃ¢â‚¬â€Ã‚Â¼ÃƒÂ°Ã‚ÂÃ¢â‚¬â€Ã‚Â» ÃƒÂ°Ã‚ÂÃ¢â‚¬â€Ã‚Â£ÃƒÂ°Ã‚ÂÃ¢â‚¬â€Ã‚Â¿ÃƒÂ°Ã‚ÂÃ¢â‚¬â€Ã‚Â¼ÃƒÂ°Ã‚ÂÃ¢â‚¬â€Ã‚Â´ÃƒÂ°Ã‚ÂÃ¢â‚¬â€Ã‚Â¼ 19.30 wib-selesai pengajian peringatan haul aulia dan ulama kutogiri simbah asfio bandjir penceramah kh. ali qoisor (pp. watucongol} komplek makam gunung wangi kutogiri sidomulyo pengasih,wibselesai pengajian peringatan haul aulia dan ulama kutogiri simbah asfio bandjir penceramah kh ali qoisor pp watucongol komplek makam gunung wangi kutogiri sidomulyo pengasih,sidomulyo,-7.770007,110.476781,dinpar diy 2023,wibselesai pengajian peringatan haul aulia dan ulama kutogiri simbah asfio bandjir penceramah kh ali qoisor pp watucongol komplek makam gunung wangi kutogiri sidomulyo pengasih,wibselesai pengajian peringatan haul aulia ulama kutogiri simbah asfio bandjir penceramah kh ali qoisor pp watucongol komplek makam gunung wangi kutogiri sidomulyo pengasih,"['wibselesai', 'pengajian', 'peringatan', 'haul', 'aulia', 'ulama', 'kutogiri', 'simbah', 'asfio', 'bandjir', 'penceramah', 'kh', 'ali', 'qoisor', 'pp', 'watucongol', 'komplek', 'makam', 'gunung', 'wangi', 'kutogiri', 'sidomulyo', 'pengasih']",wibselesai aji ingat haul aulia ulama kutogiri simbah asfio bandjir ceramah kh ali qoisor pp watucongol komplek makam gunung wangi kutogiri sidomulyo asih,WibSerai Review of the Commemoration of Haul Aulia and Ulama Kutogiri Simbah Asfio Bandjir Lecturer KH Ali Qoisor PP Watucongol Complex Tomb of Mount Wangi Kutogiri Sidomulyo Pengasih,0,netral,netral
Tue Oct 17 12:51:34 +0000 2023,Gunung Merapi Keluarkan Belasan Guguran Lava dalam 12 Jam https://t.co/YyE00SpEYs #beritajogja #jogja #jogjaistimewa https://t.co/XA7jxmdEgi,https://pbs.twimg.com/media/F8pJARubEAAFu9q.jpg,in,"Yogyakarta, Indonesia",Harian_Jogja,gunung merapi keluarkan belasan guguran lava dalam 12 jam https://t.co/yye00speys #beritajogja #jogja #jogjaistimewa https://t.co/xa7jxmdegi,gunung merapi keluarkan belasan guguran lava dalam  jam,gunung merapi,-7.540716,110.445723,visit jogja,gunung merapi keluarkan belasan guguran lava dalam  jam,gunung merapi keluarkan belasan guguran lava  jam,"['gunung', 'merapi', 'keluarkan', 'belasan', 'guguran', 'lava', 'jam']",gunung merapi keluar bas gugur lava jam,Mount Merapi issued dozens of lava falls in hours,0,netral,netral
Mon Apr 24 15:19:09 +0000 2023,Tahun 201X awal beberapa lokasi wisata di Jogja yg sekarang ada belum mulai dikomersilkan. Misalnya aja hutan pinus mangunan. Jadi ceritanya 2012 mau ke kebun buah mangunan via Dlingo-Patuk di tengah jalan kok lewat hutan pinus yg bagus tapi kok sepi. Yodah belok terus foto2. https://t.co/rYffl32Krh,https://pbs.twimg.com/media/FufS8OnWwAI70iC.jpg,in,127.0.0.1,rullyypratamaa,tahun 201x awal beberapa lokasi wisata di jogja yg sekarang ada belum mulai dikomersilkan. misalnya aja hutan pinus mangunan. jadi ceritanya 2012 mau ke kebun buah mangunan via dlingo-patuk di tengah jalan kok lewat hutan pinus yg bagus tapi kok sepi. yodah belok terus foto2. https://t.co/ryffl32krh,tahun x awal beberapa lokasi wisata di jogja yg sekarang ada belum mulai dikomersilkan misalnya aja hutan pinus mangunan jadi ceritanya  mau ke kebun buah mangunan via dlingopatuk di tengah jalan kok lewat hutan pinus yg bagus tapi kok sepi yodah belok terus foto,kebun buah mangunan,-7.941372,110.424734,visit jogja,tahun x awal beberapa lokasi wisata di jogja yang sekarang ada belum mulai dikomersilkan misalnya aja hutan pinus mangunan jadi ceritanya  mau ke kebun buah mangunan via dlingopatuk di tengah jalan kok lewat hutan pinus yang bagus tapi kok sepi yodah belok terus foto,tahun x awal beberapa lokasi wisata jogja sekarang belum mulai dikomersilkan misalnya aja hutan pinus mangunan jadi ceritanya  mau kebun buah mangunan via dlingopatuk tengah jalan kok lewat hutan pinus bagus kok sepi yodah belok terus foto,"['tahun', 'x', 'awal', 'beberapa', 'lokasi', 'wisata', 'jogja', 'sekarang', 'belum', 'mulai', 'dikomersilkan', 'misalnya', 'aja', 'hutan', 'pinus', 'mangunan', 'jadi', 'ceritanya', 'mau', 'kebun', 'buah', 'mangunan', 'via', 'dlingopatuk', 'tengah', 'jalan', 'kok', 'lewat', 'hutan', 'pinus', 'bagus', 'kok', 'sepi', 'yodah', 'belok', 'terus', 'foto']",tahun x awal beberapa lokasi wisata jogja sekarang belum mulai dikomersilkan misal aja hutan pinus mangun jadi cerita mau kebun buah mangun via dlingopatuk tengah jalan kok lewat hutan pinus bagus kok sepi yodah belok terus foto,"Year X Beginning Some of the tourist sites in Jogja that are now not starting to be commercialized, for example, the Mangunan Pine Forest is the story of going to the Mangunan Fruit Gardens via Dlingopatuk in the middle of the road through a good pine forest but how come it's quiet Yodah turns to keep the photo.",0.2382,positif,positif
